distribution,package,unit_path
debian,incus-base,usr/lib/systemd/system/incus-user.service
debian,incus-base,usr/lib/systemd/system/incus.service
debian,inetutils-inetd,usr/lib/systemd/system/inetutils-inetd.service
debian,inetutils-syslogd,usr/lib/systemd/system/inetutils-syslogd.service
debian,influxdb,usr/lib/systemd/system/influxdb.service
debian,infnoise,usr/lib/systemd/system/infnoise.service
debian,inn,usr/lib/systemd/system/inn.service
debian,inn2,usr/lib/systemd/system/inn2.service
debian,inputlirc,usr/lib/systemd/system/inputlirc.service
debian,inspircd,usr/lib/systemd/system/inspircd.service
debian,intel-hdcp,usr/lib/systemd/system/hdcpd.service
debian,interception-tools,usr/lib/systemd/system/udevmon.service
debian,iodine,usr/lib/systemd/system/iodined.service
debian,iperf3,usr/lib/systemd/system/iperf3.service
debian,ipip,usr/lib/systemd/system/ipip.service
debian,ipmitool,usr/lib/systemd/system/ipmievd.service
debian,ipmiutil,usr/lib/systemd/system/ipmi_port.service
debian,ipmiutil,usr/lib/systemd/system/ipmiutil_asy.service
debian,ipmiutil,usr/lib/systemd/system/ipmiutil_evt.service
debian,ipmiutil,usr/lib/systemd/system/ipmiutil_wdt.service
debian,ipp-usb,usr/lib/systemd/system/ipp-usb.service
debian,ipvsadm,usr/lib/systemd/system/ipvsadm.service
debian,ipwatchd,usr/lib/systemd/system/ipwatchd.service
debian,ircd-irc2,usr/lib/systemd/system/ircd-irc2.service
debian,ircd-ircu,usr/lib/systemd/system/ircd-ircu.service
debian,irqbalance,usr/lib/systemd/system/irqbalance.service
debian,irtt,usr/lib/systemd/system/irtt.service
debian,isatapd,usr/lib/systemd/system/isatapd.service
debian,iscsiuio,usr/lib/systemd/system/iscsiuio.service
debian,iwd,usr/lib/systemd/system/iwd.service
debian,jabberd2,usr/lib/systemd/system/jabberd-c2s.service
debian,jabberd2,usr/lib/systemd/system/jabberd-router.service
debian,jabberd2,usr/lib/systemd/system/jabberd-s2s.service
debian,jabberd2,usr/lib/systemd/system/jabberd-sm.service
debian,jabberd2,usr/lib/systemd/system/jabberd.service
debian,jitterentropy-rngd,usr/lib/systemd/system/jitterentropy.service
debian,jool-tools,usr/lib/systemd/system/jool.service
debian,jool-tools,usr/lib/systemd/system/jool_siit.service
debian,json2file-go,usr/lib/systemd/system/json2file-go.service
debian,kafs-client,usr/lib/systemd/system/kafs-client.service
debian,kamailio,usr/lib/systemd/system/kamailio.service
debian,kdump-tools,usr/lib/systemd/system/kdump-tools-dump.service
debian,kdump-tools,usr/lib/systemd/system/kdump-tools.service
debian,kea-ctrl-agent,usr/lib/systemd/system/kea-ctrl-agent.service
debian,kea-dhcp-ddns-server,usr/lib/systemd/system/kea-dhcp-ddns-server.service
debian,kea-dhcp4-server,usr/lib/systemd/system/kea-dhcp4-server.service
debian,kea-dhcp6-server,usr/lib/systemd/system/kea-dhcp6-server.service
debian,keepalived,usr/lib/systemd/system/keepalived.service
debian,keyd,usr/lib/systemd/system/keyd.service
debian,keyman-system-service,usr/lib/systemd/system/systemd-keyman.service
debian,knockd,usr/lib/systemd/system/knockd.service
debian,knot,usr/lib/systemd/system/knot.service
debian,knot-resolver,usr/lib/systemd/system/kres-cache-gc.service
debian,knot-resolver,usr/lib/systemd/system/kresd.service
debian,knot-resolver,usr/lib/systemd/system/kresd@.service
debian,knxd,usr/lib/systemd/system/knxd.service
debian,kpatch,usr/lib/systemd/system/kpatch.service
debian,krb5-admin-server,usr/lib/systemd/system/krb5-admin-server.service
debian,krb5-kdc,usr/lib/systemd/system/krb5-kdc.service
debian,krb5-kdc-ldap,usr/lib/systemd/system/krb5-admin-server.service.d/slapd-before-kdc.conf
debian,krb5-kdc-ldap,usr/lib/systemd/system/krb5-kdc.service.d/slapd-before-kdc.conf
debian,krb5-kpropd,usr/lib/systemd/system/krb5-kpropd.service
debian,ksmbd-tools,usr/lib/systemd/system/ksmbd.service
debian,ksmtuned,usr/lib/systemd/system/ksm.service
debian,ksmtuned,usr/lib/systemd/system/ksmtuned.service
debian,ktls-utils,usr/lib/systemd/system/tlshd.service
debian,kxd,usr/lib/systemd/system/kxd.service
debian,kylin-process-manager-daemon,usr/lib/systemd/system/kylin-process-manager-cleaner.service
debian,kylin-process-manager-daemon,usr/lib/systemd/system/kylin-process-manager-daemon.service
debian,l2tpns,usr/lib/systemd/system/l2tpns.service
debian,ladvd,usr/lib/systemd/system/ladvd.service
debian,lastlog2,usr/lib/systemd/system/lastlog2-import.service
debian,lbcd,usr/lib/systemd/system/lbcd.service
debian,lcd4linux,usr/lib/systemd/system/lcd4linux.service
debian,lcdproc,usr/lib/systemd/system/lcdproc.service
debian,leafnode,usr/lib/systemd/system/leafnode-fetchnews.service
debian,leafnode,usr/lib/systemd/system/leafnode@.service
debian,ledmon,usr/lib/systemd/system/ledmon.service
debian,legiond,usr/lib/systemd/system/legiond-onresume.service
debian,legiond,usr/lib/systemd/system/legiond.service
debian,lenovolegionlinux-sound,usr/lib/systemd/system/lenovolegionlinux-sound.service
debian,libpam-modules-bin,usr/lib/systemd/system/pam_namespace.service
debian,libpam-pkcs11,usr/lib/systemd/system/pkcs11-eventmgr.service
debian,libreswan,usr/lib/systemd/system/ipsec.service
debian,libvirt-daemon,usr/lib/systemd/system/libvirtd.service
debian,libvirt-daemon-common,usr/lib/systemd/system/libvirt-guests.service
debian,libvirt-daemon-lock,usr/lib/systemd/system/virtlockd.service
debian,libvirt-daemon-log,usr/lib/systemd/system/virtlogd.service
debian,lightdm,usr/lib/systemd/system/lightdm.service
debian,lighttpd,usr/lib/systemd/system/lighttpd-maint.service
debian,lighttpd,usr/lib/systemd/system/lighttpd.service
debian,linuxptp,usr/lib/systemd/system/phc2sys@.service
debian,linuxptp,usr/lib/systemd/system/ptp4l@.service
debian,linuxptp,usr/lib/systemd/system/timemaster.service
debian,lirc,usr/lib/systemd/system/irexec.service
debian,lirc,usr/lib/systemd/system/lircd-setup.service
debian,lirc,usr/lib/systemd/system/lircd-uinput.service
debian,lirc,usr/lib/systemd/system/lircd.service
debian,lirc,usr/lib/systemd/system/lircmd.service
debian,lldpad,usr/lib/systemd/system/lldpad.service
debian,lldpd,usr/lib/systemd/system/lldpd.service
debian,lm-sensors,usr/lib/systemd/system/lm-sensors.service
debian,locate,usr/lib/systemd/system/locate.service
debian,log2ram,usr/lib/systemd/system/log2ram-daily.service
debian,log2ram,usr/lib/systemd/system/log2ram.service
debian,logiops,usr/lib/systemd/system/logid.service
debian,logrotate,usr/lib/systemd/system/logrotate.service
debian,lomiri-location-service-bin,usr/lib/systemd/system/lomiri-location-service.service
debian,low-memory-monitor,usr/lib/systemd/system/low-memory-monitor.service
debian,lprint,usr/lib/systemd/system/lprint.service
debian,lttng-tools,usr/lib/systemd/system/lttng-sessiond.service
debian,luanti-server,usr/lib/systemd/system/luanti-server.service
debian,luanti-server,usr/lib/systemd/system/luanti-server@.service
debian,luanti-server,usr/lib/systemd/system/minetest-server.service
debian,luanti-server,usr/lib/systemd/system/minetest-server@.service
debian,lvm2,usr/lib/systemd/system/blk-availability.service
debian,lvm2,usr/lib/systemd/system/lvm2-lvmpolld.service
debian,lvm2,usr/lib/systemd/system/lvm2-monitor.service
debian,lvm2-lockd,usr/lib/systemd/system/lvmlockd.service
debian,lvm2-lockd,usr/lib/systemd/system/lvmlocks.service
debian,lxc,usr/lib/systemd/system/lxc-monitord.service
debian,lxc,usr/lib/systemd/system/lxc-net.service
debian,lxc,usr/lib/systemd/system/lxc.service
debian,lxc,usr/lib/systemd/system/lxc@.service
debian,lxcfs,usr/lib/systemd/system/lxcfs.service
debian,lxd,usr/lib/systemd/system/lxd-containers.service
debian,lxd,usr/lib/systemd/system/lxd.service
debian,lxd-agent,usr/lib/systemd/system/lxd-agent.service
debian,lxdm,usr/lib/systemd/system/lxdm.service
debian,lyskom-server,usr/lib/systemd/system/lyskom-server.service
debian,macipgw,usr/lib/systemd/system/macipgw.service
debian,mactelnet-server,usr/lib/systemd/system/mactelnet-server.service
debian,mailfromd,usr/lib/systemd/system/mailfromd.service
debian,mailutils-comsatd,usr/lib/systemd/system/mailutils-comsatd.service
debian,mailutils-imap4d,usr/lib/systemd/system/mailutils-imap4d.service
debian,mailutils-pop3d,usr/lib/systemd/system/mailutils-pop3d.service
debian,make-dynpart-mappings,usr/lib/systemd/system/make-dynpart-mappings@.service
debian,man-db,usr/lib/systemd/system/man-db.service
debian,mariadb-server,usr/lib/systemd/system/mariadb.service
debian,mariadb-server,usr/lib/systemd/system/mariadb@.service
debian,mariadb-server,usr/lib/systemd/system/mariadb@bootstrap.service.d/use_galera_new_cluster.conf
debian,mariadb-server,usr/lib/systemd/system/mysql.service
debian,mariadb-server,usr/lib/systemd/system/mysqld.service
debian,mbmon,usr/lib/systemd/system/mbmon.service
debian,mbpfan,usr/lib/systemd/system/mbpfan.service
debian,mcstrans,usr/lib/systemd/system/mcstrans.service
debian,mdadm,usr/lib/systemd/system/mdadm-grow-continue@.service
debian,mdadm,usr/lib/systemd/system/mdadm-last-resort@.service
debian,mdadm,usr/lib/systemd/system/mdcheck_continue.service
debian,mdadm,usr/lib/systemd/system/mdcheck_start.service
debian,mdadm,usr/lib/systemd/system/mdmon@.service
debian,mdadm,usr/lib/systemd/system/mdmonitor-oneshot.service
debian,mdadm,usr/lib/systemd/system/mdmonitor.service
debian,mdns-reflector,usr/lib/systemd/system/mdns-reflector.service
debian,mdns-reflector,usr/lib/systemd/system/mdns-reflector@.service
debian,mdnsd,usr/lib/systemd/system/mdnsd.service
debian,memcached,usr/lib/systemd/system/memcached.service
debian,memlockd,usr/lib/systemd/system/memlockd.service
debian,mender-client,usr/lib/systemd/system/mender-client.service
debian,merecat,usr/lib/systemd/system/merecat.service
debian,mgetty-fax,usr/lib/systemd/system/mgetty-fax.service
debian,mgmt,usr/lib/systemd/system/mgmt.service
debian,micro-httpd,usr/lib/systemd/system/micro-httpd@.service
debian,milter-greylist,usr/lib/systemd/system/milter-greylist.service
debian,mimedefang,usr/lib/systemd/system/mimedefang-multiplexor.service
debian,mimedefang,usr/lib/systemd/system/mimedefang.service
debian,mimic,usr/lib/systemd/system/mimic@.service
debian,mini-httpd,usr/lib/systemd/system/mini-httpd.service
debian,minicoredumper,usr/lib/systemd/system/minicoredumper.service
debian,minicoredumper,usr/lib/systemd/system/minicoredumper_regd.service
debian,minidlna,usr/lib/systemd/system/minidlna.service
debian,miniflux,usr/lib/systemd/system/miniflux.service
debian,minissdpd,usr/lib/systemd/system/minissdpd.service
debian,miredo,usr/lib/systemd/system/miredo.service
debian,mirrorbits,usr/lib/systemd/system/mirrorbits.service
debian,mirrorbits,usr/lib/systemd/system/mirrorbits@.service
debian,modemmanager,usr/lib/systemd/system/ModemManager.service
debian,molly-brown,usr/lib/systemd/system/molly-brown@.service
debian,mon,usr/lib/systemd/system/mon.service
debian,monit,usr/lib/systemd/system/monit.service
debian,monopd,usr/lib/systemd/system/monopd.service
debian,moosefs-chunkserver,usr/lib/systemd/system/moosefs-chunkserver.service
debian,moosefs-chunkserver,usr/lib/systemd/system/moosefs-chunkserver@.service
debian,moosefs-master,usr/lib/systemd/system/moosefs-master.service
debian,moosefs-metalogger,usr/lib/systemd/system/moosefs-metalogger.service
debian,moosefs-metalogger,usr/lib/systemd/system/moosefs-metalogger@.service
debian,mosquitto,usr/lib/systemd/system/mosquitto.service
debian,motion,usr/lib/systemd/system/motion.service
debian,mpd,usr/lib/systemd/system/mpd.service
debian,mpdscribble,usr/lib/systemd/system/mpdscribble.service
debian,mptcpd,usr/lib/systemd/system/mptcp.service
debian,mrtg,usr/lib/systemd/system/mrtg.service
debian,msktutil,usr/lib/systemd/system/msktutil-auto-update.service
debian,msmtp-mta,usr/lib/systemd/system/msmtpd.service
debian,mtail,usr/lib/systemd/system/mtail.service
debian,multipath-tools,usr/lib/systemd/system/multipathd.service
debian,mumble-server,usr/lib/systemd/system/mumble-server.service
debian,mumudvb,usr/lib/systemd/system/mumudvb.service
debian,munge,usr/lib/systemd/system/munge.service
debian,munin-node-c,usr/lib/systemd/system/munin-node-c@.service
debian,myproxy-server,usr/lib/systemd/system/myproxy-server.service
debian,mysecureshell,usr/lib/systemd/system/mysecureshell.service
debian,nagios-nrpe-server,usr/lib/systemd/system/nagios-nrpe-server.service
debian,natlog,usr/lib/systemd/system/natlog.service
debian,nats-server,usr/lib/systemd/system/nats-server.service
debian,nbd-client,usr/lib/systemd/system/nbd-client.service
debian,nbd-client,usr/lib/systemd/system/nbd@.service
debian,nbd-server,usr/lib/systemd/system/nbd-server.service
debian,ndctl,usr/lib/systemd/system/ndctl-monitor.service
debian,nebula,usr/lib/systemd/system/nebula@.service
debian,netatalk,usr/lib/systemd/system/netatalk.service
debian,netavark,usr/lib/systemd/system/netavark-dhcp-proxy.service
debian,netavark,usr/lib/systemd/system/netavark-firewalld-reload.service
debian,nethack-common,usr/lib/systemd/system/nethack-common.service
debian,netperf,usr/lib/systemd/system/netperf.service
debian,network-manager,usr/lib/systemd/system/NetworkManager-dispatcher.service
debian,network-manager,usr/lib/systemd/system/NetworkManager-wait-online.service
debian,network-manager,usr/lib/systemd/system/NetworkManager.service
debian,network-manager,usr/lib/systemd/system/nm-priv-helper.service
debian,nextcloud-spreed-signaling,usr/lib/systemd/system/nextcloud-spreed-signaling.service
debian,nextcloud-spreed-signaling-proxy,usr/lib/systemd/system/nextcloud-spreed-signaling-proxy.service
debian,nextepc-hss,usr/lib/systemd/system/nextepc-hss.service
debian,nextepc-mme,usr/lib/systemd/system/nextepc-mme.service
debian,nextepc-pcrf,usr/lib/systemd/system/nextepc-pcrf.service
debian,nextepc-pgw,usr/lib/systemd/system/nextepc-pgw.service
debian,nextepc-sgw,usr/lib/systemd/system/nextepc-sgw.service
debian,nfdump,usr/lib/systemd/system/nfdump.service
debian,nfdump,usr/lib/systemd/system/nfdump@.service
debian,nfs-common,usr/lib/systemd/system/auth-rpcgss-module.service
debian,nfs-common,usr/lib/systemd/system/nfs-blkmap.service
debian,nfs-common,usr/lib/systemd/system/nfs-common.service
debian,nfs-common,usr/lib/systemd/system/nfs-idmapd.service
debian,nfs-common,usr/lib/systemd/system/nfs-utils.service
debian,nfs-common,usr/lib/systemd/system/rpc-gssd.service
debian,nfs-common,usr/lib/systemd/system/rpc-statd-notify.service
debian,nfs-common,usr/lib/systemd/system/rpc-statd.service
debian,nfs-common,usr/lib/systemd/system/rpc-svcgssd.service
debian,nfs-ganesha,usr/lib/systemd/system/nfs-ganesha-config.service
debian,nfs-ganesha,usr/lib/systemd/system/nfs-ganesha-lock.service
debian,nfs-ganesha,usr/lib/systemd/system/nfs-ganesha-lock.service.d/rpc-statd.conf
debian,nfs-ganesha,usr/lib/systemd/system/nfs-ganesha.service
debian,nfs-kernel-server,usr/lib/systemd/system/fsidd.service
debian,nfs-kernel-server,usr/lib/systemd/system/nfs-kernel-server.service
debian,nfs-kernel-server,usr/lib/systemd/system/nfs-mountd.service
debian,nfs-kernel-server,usr/lib/systemd/system/nfs-server.service
debian,nfs-kernel-server,usr/lib/systemd/system/nfsdcld.service
debian,nftables,usr/lib/systemd/system/nftables.service
debian,nftlb,usr/lib/systemd/system/nftlb.service
debian,nghttp2-proxy,usr/lib/systemd/system/nghttpx.service
debian,ngircd,usr/lib/systemd/system/ngircd.service
debian,ngtcp2-server,usr/lib/systemd/system/ngtcp2d.service
debian,nield,usr/lib/systemd/system/nield.service
debian,nodm,usr/lib/systemd/system/nodm.service
debian,nordugrid-arc-arex,usr/lib/systemd/system/arc-arex-ws.service
debian,nordugrid-arc-arex,usr/lib/systemd/system/arc-arex.service
debian,nordugrid-arc-datadelivery-service,usr/lib/systemd/system/arc-datadelivery-service.service
debian,nordugrid-arc-hed,usr/lib/systemd/system/arched.service
debian,nsca,usr/lib/systemd/system/nsca.service
debian,nsca-ng-server,usr/lib/systemd/system/nsca-ng-server.service
debian,nscd,usr/lib/systemd/system/nscd.service
debian,nsd,usr/lib/systemd/system/nsd.service
debian,nslcd,usr/lib/systemd/system/nslcd.service
debian,nsncd,usr/lib/systemd/system/nsncd.service
debian,nss-tlsd,usr/lib/systemd/system/nss-tlsd.service
debian,ntfy,usr/lib/systemd/system/ntfy-client.service
